"IncomeE","Majority","LUOF_logical","Income10k","White","Black","No_Majority","Latino","Decile"
49101,"Black",0,4.9101,0,1,0,0,3
19344,"Black",0,1.9344,0,1,0,0,1
48197,"White",0,4.8197,1,0,0,0,3
51462,"No Majority",0,5.1462,0,0,1,0,4
36818,"Black",0,3.6818,0,1,0,0,2
63441,"White",0,6.3441,1,0,0,0,6
39149,"Black",0,3.9149,0,1,0,0,2
42955,"White",0,4.2955,1,0,0,0,2
29650,"Black",1,2.965,0,1,0,0,1
70594,"White",0,7.0594,1,0,0,0,7
108211,"White",0,10.8211,1,0,0,0,9
45993,"Black",0,4.5993,0,1,0,0,3
105781,"White",0,10.5781,1,0,0,0,9
45106,"No Majority",0,4.5106,0,0,1,0,3
30397,"Black",1,3.0397,0,1,0,0,1
50500,"White",0,5.05,1,0,0,0,4
75986,"No Majority",0,7.5986,0,0,1,0,7
93879,"White",0,9.3879,1,0,0,0,9
161250,"White",0,16.125,1,0,0,0,10
61490,"No Majority",0,6.149,0,0,1,0,5
49543,"White",0,4.9543,1,0,0,0,3
52238,"White",0,5.2238,1,0,0,0,4
89362,"No Majority",0,8.9362,0,0,1,0,8
72755,"White",0,7.2755,1,0,0,0,7
45208,"White",0,4.5208,1,0,0,0,3
38155,"Black",0,3.8155,0,1,0,0,2
49467,"Black",0,4.9467,0,1,0,0,3
40598,"White",0,4.0598,1,0,0,0,2
28706,"Black",0,2.8706,0,1,0,0,1
"NA","Black",0,"NA",0,1,0,0,""
61489,"White",1,6.1489,1,0,0,0,5
27757,"Black",0,2.7757,0,1,0,0,1
12427,"Black",0,1.2427,0,1,0,0,1
180409,"White",0,18.0409,1,0,0,0,10
156518,"White",0,15.6518,1,0,0,0,10
110357,"White",0,11.0357,1,0,0,0,9
129605,"White",0,12.9605,1,0,0,0,10
50284,"White",0,5.0284,1,0,0,0,4
38011,"No Majority",0,3.8011,0,0,1,0,2
66713,"No Majority",0,6.6713,0,0,1,0,6
113417,"White",0,11.3417,1,0,0,0,9
94254,"No Majority",0,9.4254,0,0,1,0,9
19782,"No Majority",0,1.9782,0,0,1,0,1
36985,"White",0,3.6985,1,0,0,0,2
36369,"White",0,3.6369,1,0,0,0,2
72000,"White",0,7.2,1,0,0,0,7
100439,"No Majority",0,10.0439,0,0,1,0,9
83273,"No Majority",0,8.3273,0,0,1,0,8
86076,"No Majority",0,8.6076,0,0,1,0,8
77977,"Black",0,7.7977,0,1,0,0,7
90595,"White",0,9.0595,1,0,0,0,8
55532,"Hispanic/Latino",0,5.5532,0,0,0,1,4
70765,"No Majority",0,7.0765,0,0,1,0,7
100000,"No Majority",0,10,0,0,1,0,9
60368,"No Majority",0,6.0368,0,0,1,0,5
101385,"White",1,10.1385,1,0,0,0,9
100625,"White",0,10.0625,1,0,0,0,9
58156,"Hispanic/Latino",0,5.8156,0,0,0,1,5
53139,"White",0,5.3139,1,0,0,0,4
48169,"White",0,4.8169,1,0,0,0,3
42377,"No Majority",0,4.2377,0,0,1,0,2
60879,"Black",0,6.0879,0,1,0,0,5
132045,"White",0,13.2045,1,0,0,0,10
106250,"No Majority",0,10.625,0,0,1,0,9
95000,"White",0,9.5,1,0,0,0,9
66086,"White",0,6.6086,1,0,0,0,6
75538,"Black",0,7.5538,0,1,0,0,7
60705,"Black",0,6.0705,0,1,0,0,5
50351,"White",0,5.0351,1,0,0,0,4
88625,"White",0,8.8625,1,0,0,0,8
55174,"Black",0,5.5174,0,1,0,0,4
28790,"Black",0,2.879,0,1,0,0,1
83592,"White",0,8.3592,1,0,0,0,8
82292,"White",0,8.2292,1,0,0,0,8
78452,"Black",0,7.8452,0,1,0,0,7
69926,"No Majority",0,6.9926,0,0,1,0,6
32647,"White",0,3.2647,1,0,0,0,1
52191,"Black",0,5.2191,0,1,0,0,4
83030,"Black",0,8.303,0,1,0,0,8
51731,"Black",0,5.1731,0,1,0,0,4
70254,"Black",0,7.0254,0,1,0,0,7
61830,"White",1,6.183,1,0,0,0,5
38654,"Black",0,3.8654,0,1,0,0,2
163125,"White",0,16.3125,1,0,0,0,10
137000,"White",0,13.7,1,0,0,0,10
223421,"White",0,22.3421,1,0,0,0,10
57778,"White",0,5.7778,1,0,0,0,5
86304,"No Majority",0,8.6304,0,0,1,0,8
29023,"White",0,2.9023,1,0,0,0,1
58510,"White",0,5.851,1,0,0,0,5
95991,"Black",0,9.5991,0,1,0,0,9
43214,"White",0,4.3214,1,0,0,0,3
65104,"Black",0,6.5104,0,1,0,0,6
74698,"Black",0,7.4698,0,1,0,0,7
79112,"Black",0,7.9112,0,1,0,0,7
45469,"Black",0,4.5469,0,1,0,0,3
77969,"Black",0,7.7969,0,1,0,0,7
128773,"White",0,12.8773,1,0,0,0,10
28555,"No Majority",0,2.8555,0,0,1,0,1
88750,"White",0,8.875,1,0,0,0,8
36113,"Hispanic/Latino",0,3.6113,0,0,0,1,2
38900,"Hispanic/Latino",0,3.89,0,0,0,1,2
88804,"White",0,8.8804,1,0,0,0,8
44479,"Black",0,4.4479,0,1,0,0,3
134338,"No Majority",0,13.4338,0,0,1,0,10
74342,"White",0,7.4342,1,0,0,0,7
196528,"White",0,19.6528,1,0,0,0,10
26107,"Black",1,2.6107,0,1,0,0,1
56210,"Black",0,5.621,0,1,0,0,5
40838,"Black",1,4.0838,0,1,0,0,2
59129,"White",0,5.9129,1,0,0,0,5
42964,"White",0,4.2964,1,0,0,0,2
93577,"White",0,9.3577,1,0,0,0,9
80668,"White",1,8.0668,1,0,0,0,8
46937,"No Majority",0,4.6937,0,0,1,0,3
136015,"White",0,13.6015,1,0,0,0,10
51100,"No Majority",0,5.11,0,0,1,0,4
70146,"No Majority",0,7.0146,0,0,1,0,6
45309,"White",0,4.5309,1,0,0,0,3
73438,"White",1,7.3438,1,0,0,0,7
75375,"White",0,7.5375,1,0,0,0,7
43594,"White",0,4.3594,1,0,0,0,3
25667,"White",0,2.5667,1,0,0,0,1
110319,"No Majority",0,11.0319,0,0,1,0,9
53631,"No Majority",0,5.3631,0,0,1,0,4
69358,"No Majority",0,6.9358,0,0,1,0,6
57279,"White",0,5.7279,1,0,0,0,5
52423,"White",0,5.2423,1,0,0,0,4
32430,"White",0,3.243,1,0,0,0,1
46875,"White",0,4.6875,1,0,0,0,3
57500,"Black",0,5.75,0,1,0,0,5
86368,"White",1,8.6368,1,0,0,0,8
44811,"White",0,4.4811,1,0,0,0,3
54773,"No Majority",0,5.4773,0,0,1,0,4
91408,"White",0,9.1408,1,0,0,0,8
78580,"White",0,7.858,1,0,0,0,7
43258,"White",0,4.3258,1,0,0,0,3
39325,"White",0,3.9325,1,0,0,0,2
46190,"No Majority",0,4.619,0,0,1,0,3
78515,"White",1,7.8515,1,0,0,0,7
35449,"White",0,3.5449,1,0,0,0,2
73415,"White",0,7.3415,1,0,0,0,7
104380,"White",0,10.438,1,0,0,0,9
44757,"White",0,4.4757,1,0,0,0,3
88378,"White",0,8.8378,1,0,0,0,8
112337,"White",0,11.2337,1,0,0,0,9
63779,"White",0,6.3779,1,0,0,0,6
"NA","Black",0,"NA",0,1,0,0,""
40021,"White",0,4.0021,1,0,0,0,2
66577,"No Majority",0,6.6577,0,0,1,0,6
87652,"White",0,8.7652,1,0,0,0,8
87404,"Black",0,8.7404,0,1,0,0,8
58942,"White",0,5.8942,1,0,0,0,5
36687,"White",0,3.6687,1,0,0,0,2
63839,"White",0,6.3839,1,0,0,0,6
71863,"White",1,7.1863,1,0,0,0,7
45521,"White",0,4.5521,1,0,0,0,3
67273,"White",0,6.7273,1,0,0,0,6
53462,"White",1,5.3462,1,0,0,0,4
194792,"White",0,19.4792,1,0,0,0,10
146563,"White",0,14.6563,1,0,0,0,10
67115,"No Majority",0,6.7115,0,0,1,0,6
84671,"Black",0,8.4671,0,1,0,0,8
42292,"White",0,4.2292,1,0,0,0,2
87303,"White",0,8.7303,1,0,0,0,8
41085,"White",1,4.1085,1,0,0,0,2
61858,"White",0,6.1858,1,0,0,0,5
56897,"White",0,5.6897,1,0,0,0,5
60560,"White",0,6.056,1,0,0,0,5
46696,"Black",0,4.6696,0,1,0,0,3
90729,"White",0,9.0729,1,0,0,0,8
70655,"Black",0,7.0655,0,1,0,0,7
83210,"White",0,8.321,1,0,0,0,8
127981,"White",0,12.7981,1,0,0,0,10
69640,"No Majority",0,6.964,0,0,1,0,6
23664,"No Majority",0,2.3664,0,0,1,0,1
127454,"No Majority",0,12.7454,0,0,1,0,10
57560,"Hispanic/Latino",0,5.756,0,0,0,1,5
86328,"Black",0,8.6328,0,1,0,0,8
40351,"No Majority",0,4.0351,0,0,1,0,2
135824,"No Majority",0,13.5824,0,0,1,0,10
29109,"No Majority",0,2.9109,0,0,1,0,1
60688,"Black",0,6.0688,0,1,0,0,5
74463,"Black",0,7.4463,0,1,0,0,7
42983,"No Majority",1,4.2983,0,0,1,0,3
70945,"White",0,7.0945,1,0,0,0,7
49764,"No Majority",0,4.9764,0,0,1,0,4
148681,"White",0,14.8681,1,0,0,0,10
28573,"No Majority",0,2.8573,0,0,1,0,1
42192,"Black",0,4.2192,0,1,0,0,2
115898,"No Majority",0,11.5898,0,0,1,0,10
81923,"White",0,8.1923,1,0,0,0,8
72046,"No Majority",0,7.2046,0,0,1,0,7
49920,"White",0,4.992,1,0,0,0,4
60273,"White",0,6.0273,1,0,0,0,5
60387,"White",1,6.0387,1,0,0,0,5
44023,"White",0,4.4023,1,0,0,0,3
88819,"White",0,8.8819,1,0,0,0,8
40494,"White",1,4.0494,1,0,0,0,2
70278,"White",0,7.0278,1,0,0,0,7
52875,"White",0,5.2875,1,0,0,0,4
130042,"No Majority",0,13.0042,0,0,1,0,10
39297,"White",1,3.9297,1,0,0,0,2
72188,"No Majority",0,7.2188,0,0,1,0,7
85100,"No Majority",0,8.51,0,0,1,0,8
117083,"No Majority",0,11.7083,0,0,1,0,10
95245,"White",0,9.5245,1,0,0,0,9
38939,"White",0,3.8939,1,0,0,0,2
48947,"White",0,4.8947,1,0,0,0,3
55300,"White",0,5.53,1,0,0,0,4
35568,"No Majority",0,3.5568,0,0,1,0,2
54028,"White",0,5.4028,1,0,0,0,4
67535,"White",0,6.7535,1,0,0,0,6
62539,"White",0,6.2539,1,0,0,0,6
66825,"White",0,6.6825,1,0,0,0,6
64720,"White",0,6.472,1,0,0,0,6
135128,"White",0,13.5128,1,0,0,0,10
55872,"White",0,5.5872,1,0,0,0,5
49587,"Black",0,4.9587,0,1,0,0,3
40270,"No Majority",0,4.027,0,0,1,0,2
47250,"White",0,4.725,1,0,0,0,3
48037,"White",0,4.8037,1,0,0,0,3
53947,"White",0,5.3947,1,0,0,0,4
47730,"White",0,4.773,1,0,0,0,3
63750,"Black",0,6.375,0,1,0,0,6
62821,"White",0,6.2821,1,0,0,0,6
48689,"White",0,4.8689,1,0,0,0,3
34294,"Black",0,3.4294,0,1,0,0,1
46500,"White",0,4.65,1,0,0,0,3
39750,"Black",0,3.975,0,1,0,0,2
62444,"White",1,6.2444,1,0,0,0,5
84355,"Black",0,8.4355,0,1,0,0,8
71094,"White",0,7.1094,1,0,0,0,7
52372,"White",0,5.2372,1,0,0,0,4
25930,"White",0,2.593,1,0,0,0,1
35422,"Black",0,3.5422,0,1,0,0,2
44688,"White",0,4.4688,1,0,0,0,3
61699,"White",0,6.1699,1,0,0,0,5
51382,"White",0,5.1382,1,0,0,0,4
62292,"Black",1,6.2292,0,1,0,0,5
40870,"White",0,4.087,1,0,0,0,2
130774,"White",1,13.0774,1,0,0,0,10
151923,"White",0,15.1923,1,0,0,0,10
138470,"No Majority",0,13.847,0,0,1,0,10
77406,"White",0,7.7406,1,0,0,0,7
97545,"White",0,9.7545,1,0,0,0,9
44083,"White",0,4.4083,1,0,0,0,3
45980,"White",0,4.598,1,0,0,0,3
46471,"White",1,4.6471,1,0,0,0,3
64797,"No Majority",0,6.4797,0,0,1,0,6
"NA","White",1,"NA",1,0,0,0,""
62083,"Black",0,6.2083,0,1,0,0,5
47083,"Black",0,4.7083,0,1,0,0,3
63829,"Black",0,6.3829,0,1,0,0,6
35250,"No Majority",0,3.525,0,0,1,0,2
54028,"Black",0,5.4028,0,1,0,0,4
31439,"White",1,3.1439,1,0,0,0,1
29849,"White",0,2.9849,1,0,0,0,1
43207,"White",0,4.3207,1,0,0,0,3
144453,"White",0,14.4453,1,0,0,0,10
46333,"White",0,4.6333,1,0,0,0,3
88308,"Black",0,8.8308,0,1,0,0,8
57295,"White",0,5.7295,1,0,0,0,5
69524,"No Majority",0,6.9524,0,0,1,0,6
49236,"No Majority",0,4.9236,0,0,1,0,3
66471,"White",0,6.6471,1,0,0,0,6
60735,"White",0,6.0735,1,0,0,0,5
47254,"White",0,4.7254,1,0,0,0,3
63258,"White",0,6.3258,1,0,0,0,6
73466,"White",0,7.3466,1,0,0,0,7
60508,"Black",0,6.0508,0,1,0,0,5
47126,"Black",0,4.7126,0,1,0,0,3
95083,"White",0,9.5083,1,0,0,0,9
31417,"White",0,3.1417,1,0,0,0,1
108668,"White",0,10.8668,1,0,0,0,9
127452,"White",0,12.7452,1,0,0,0,10
63778,"Black",0,6.3778,0,1,0,0,6
51099,"No Majority",0,5.1099,0,0,1,0,4
52153,"Black",0,5.2153,0,1,0,0,4
118317,"White",0,11.8317,1,0,0,0,10
43086,"White",0,4.3086,1,0,0,0,3
29650,"White",0,2.965,1,0,0,0,1
63065,"No Majority",0,6.3065,0,0,1,0,6
42644,"White",0,4.2644,1,0,0,0,2
35809,"Black",0,3.5809,0,1,0,0,2
57837,"White",0,5.7837,1,0,0,0,5
106134,"White",0,10.6134,1,0,0,0,9
76375,"White",0,7.6375,1,0,0,0,7
72835,"No Majority",0,7.2835,0,0,1,0,7
112864,"White",0,11.2864,1,0,0,0,9
36649,"Black",0,3.6649,0,1,0,0,2
45469,"White",1,4.5469,1,0,0,0,3
50266,"White",1,5.0266,1,0,0,0,4
48640,"Black",0,4.864,0,1,0,0,3
64615,"White",0,6.4615,1,0,0,0,6
38151,"No Majority",0,3.8151,0,0,1,0,2
76579,"White",0,7.6579,1,0,0,0,7
50511,"No Majority",0,5.0511,0,0,1,0,4
80647,"White",0,8.0647,1,0,0,0,8
84438,"White",0,8.4438,1,0,0,0,8
88826,"No Majority",0,8.8826,0,0,1,0,8
73443,"White",0,7.3443,1,0,0,0,7
78566,"Black",0,7.8566,0,1,0,0,7
48565,"White",0,4.8565,1,0,0,0,3
85147,"White",0,8.5147,1,0,0,0,8
73813,"No Majority",0,7.3813,0,0,1,0,7
71131,"White",0,7.1131,1,0,0,0,7
62532,"White",0,6.2532,1,0,0,0,6
50313,"White",1,5.0313,1,0,0,0,4
73412,"Black",0,7.3412,0,1,0,0,7
47778,"Black",0,4.7778,0,1,0,0,3
78026,"No Majority",0,7.8026,0,0,1,0,7
60429,"White",0,6.0429,1,0,0,0,5
74519,"White",0,7.4519,1,0,0,0,7
221250,"White",0,22.125,1,0,0,0,10
84262,"White",0,8.4262,1,0,0,0,8
80268,"No Majority",0,8.0268,0,0,1,0,8
97344,"White",0,9.7344,1,0,0,0,9
125000,"White",0,12.5,1,0,0,0,10
41500,"White",0,4.15,1,0,0,0,2
41300,"Black",0,4.13,0,1,0,0,2
74788,"No Majority",0,7.4788,0,0,1,0,7
54091,"Black",0,5.4091,0,1,0,0,4
45603,"White",0,4.5603,1,0,0,0,3
41616,"White",0,4.1616,1,0,0,0,2
67955,"White",0,6.7955,1,0,0,0,6
34167,"No Majority",0,3.4167,0,0,1,0,1
70625,"White",0,7.0625,1,0,0,0,7
66653,"White",0,6.6653,1,0,0,0,6
49663,"White",0,4.9663,1,0,0,0,3
67991,"White",0,6.7991,1,0,0,0,6
31310,"Black",0,3.131,0,1,0,0,1
15945,"Black",0,1.5945,0,1,0,0,1
67995,"White",0,6.7995,1,0,0,0,6
56705,"White",0,5.6705,1,0,0,0,5
98269,"White",0,9.8269,1,0,0,0,9
61497,"No Majority",0,6.1497,0,0,1,0,5
60647,"White",0,6.0647,1,0,0,0,5
93050,"White",0,9.305,1,0,0,0,9
83052,"White",0,8.3052,1,0,0,0,8
65737,"White",0,6.5737,1,0,0,0,6
37864,"No Majority",0,3.7864,0,0,1,0,2
72283,"Black",0,7.2283,0,1,0,0,7
96092,"White",0,9.6092,1,0,0,0,9
66188,"White",1,6.6188,1,0,0,0,6
51009,"White",1,5.1009,1,0,0,0,4
38497,"Black",0,3.8497,0,1,0,0,2
38828,"White",0,3.8828,1,0,0,0,2
77571,"White",0,7.7571,1,0,0,0,7
42038,"White",0,4.2038,1,0,0,0,2
45333,"Black",0,4.5333,0,1,0,0,3
43292,"No Majority",1,4.3292,0,0,1,0,3
52802,"White",0,5.2802,1,0,0,0,4
114551,"White",0,11.4551,1,0,0,0,9
84075,"White",0,8.4075,1,0,0,0,8
60708,"White",0,6.0708,1,0,0,0,5
37617,"Hispanic/Latino",1,3.7617,0,0,0,1,2
49385,"White",0,4.9385,1,0,0,0,3
65110,"Black",0,6.511,0,1,0,0,6
30323,"Black",0,3.0323,0,1,0,0,1
99441,"White",0,9.9441,1,0,0,0,9
35417,"Black",0,3.5417,0,1,0,0,2
37629,"White",0,3.7629,1,0,0,0,2
60625,"No Majority",0,6.0625,0,0,1,0,5
50202,"White",0,5.0202,1,0,0,0,4
29648,"Black",0,2.9648,0,1,0,0,1
46188,"White",0,4.6188,1,0,0,0,3
60625,"No Majority",0,6.0625,0,0,1,0,5
36125,"Black",0,3.6125,0,1,0,0,2
29343,"Black",0,2.9343,0,1,0,0,1
47467,"Black",0,4.7467,0,1,0,0,3
163750,"White",0,16.375,1,0,0,0,10
62260,"White",0,6.226,1,0,0,0,5
52887,"White",0,5.2887,1,0,0,0,4
69943,"White",0,6.9943,1,0,0,0,6
30401,"Black",0,3.0401,0,1,0,0,1
75123,"White",0,7.5123,1,0,0,0,7
36972,"Black",0,3.6972,0,1,0,0,2
80353,"No Majority",0,8.0353,0,0,1,0,8
71016,"Black",0,7.1016,0,1,0,0,7
99211,"White",0,9.9211,1,0,0,0,9
77895,"White",0,7.7895,1,0,0,0,7
44205,"No Majority",0,4.4205,0,0,1,0,3
83151,"Black",0,8.3151,0,1,0,0,8
111402,"White",0,11.1402,1,0,0,0,9
35700,"Hispanic/Latino",0,3.57,0,0,0,1,2
72273,"White",0,7.2273,1,0,0,0,7
60240,"No Majority",0,6.024,0,0,1,0,5
159076,"White",0,15.9076,1,0,0,0,10
136648,"White",0,13.6648,1,0,0,0,10
97341,"Black",0,9.7341,0,1,0,0,9
145625,"White",0,14.5625,1,0,0,0,10
69707,"No Majority",0,6.9707,0,0,1,0,6
35670,"White",1,3.567,1,0,0,0,2
61357,"No Majority",1,6.1357,0,0,1,0,5
49327,"White",0,4.9327,1,0,0,0,3
65524,"White",0,6.5524,1,0,0,0,6
171042,"White",0,17.1042,1,0,0,0,10
109820,"White",0,10.982,1,0,0,0,9
91088,"No Majority",0,9.1088,0,0,1,0,8
151550,"White",0,15.155,1,0,0,0,10
69349,"White",0,6.9349,1,0,0,0,6
47837,"Black",0,4.7837,0,1,0,0,3
62420,"White",0,6.242,1,0,0,0,5
104545,"White",0,10.4545,1,0,0,0,9
100591,"White",0,10.0591,1,0,0,0,9
88594,"White",0,8.8594,1,0,0,0,8
250001,"White",0,25.0001,1,0,0,0,10
91026,"No Majority",1,9.1026,0,0,1,0,8
74828,"No Majority",0,7.4828,0,0,1,0,7
79750,"White",1,7.975,1,0,0,0,7
101250,"White",0,10.125,1,0,0,0,9
90929,"White",0,9.0929,1,0,0,0,8
60208,"No Majority",0,6.0208,0,0,1,0,5
85294,"White",0,8.5294,1,0,0,0,8
49354,"White",0,4.9354,1,0,0,0,3
70337,"White",1,7.0337,1,0,0,0,7
76359,"White",0,7.6359,1,0,0,0,7
95526,"White",0,9.5526,1,0,0,0,9
50662,"White",1,5.0662,1,0,0,0,4
36555,"No Majority",0,3.6555,0,0,1,0,2
108986,"White",0,10.8986,1,0,0,0,9
75469,"Black",0,7.5469,0,1,0,0,7
35718,"White",0,3.5718,1,0,0,0,2
25353,"White",0,2.5353,1,0,0,0,1
83542,"Black",0,8.3542,0,1,0,0,8
74302,"Black",0,7.4302,0,1,0,0,7
46577,"Black",0,4.6577,0,1,0,0,3
107450,"No Majority",0,10.745,0,0,1,0,9
45114,"Black",0,4.5114,0,1,0,0,3
37292,"No Majority",0,3.7292,0,0,1,0,2
24633,"White",0,2.4633,1,0,0,0,1
45329,"Black",0,4.5329,0,1,0,0,3
56518,"White",0,5.6518,1,0,0,0,5
105156,"White",0,10.5156,1,0,0,0,9
85197,"Black",0,8.5197,0,1,0,0,8
44257,"White",0,4.4257,1,0,0,0,3
111509,"White",0,11.1509,1,0,0,0,9
58405,"White",0,5.8405,1,0,0,0,5
42557,"No Majority",0,4.2557,0,0,1,0,2
90694,"White",0,9.0694,1,0,0,0,8
144167,"White",0,14.4167,1,0,0,0,10
44559,"White",0,4.4559,1,0,0,0,3
54290,"White",0,5.429,1,0,0,0,4
31487,"No Majority",0,3.1487,0,0,1,0,1
65833,"White",0,6.5833,1,0,0,0,6
78889,"White",0,7.8889,1,0,0,0,7
77319,"No Majority",0,7.7319,0,0,1,0,7
64167,"White",0,6.4167,1,0,0,0,6
111875,"White",0,11.1875,1,0,0,0,9
71625,"Black",0,7.1625,0,1,0,0,7
149531,"White",0,14.9531,1,0,0,0,10
45123,"No Majority",0,4.5123,0,0,1,0,3
102098,"White",0,10.2098,1,0,0,0,9
60852,"White",0,6.0852,1,0,0,0,5
46902,"White",0,4.6902,1,0,0,0,3
45097,"Hispanic/Latino",0,4.5097,0,0,0,1,3
106270,"Black",0,10.627,0,1,0,0,9
71037,"White",0,7.1037,1,0,0,0,7
97708,"No Majority",0,9.7708,0,0,1,0,9
69013,"White",0,6.9013,1,0,0,0,6
31802,"White",0,3.1802,1,0,0,0,1
21694,"No Majority",0,2.1694,0,0,1,0,1
43821,"White",0,4.3821,1,0,0,0,3
19993,"White",0,1.9993,1,0,0,0,1
"NA","White",0,"NA",1,0,0,0,""
69719,"White",0,6.9719,1,0,0,0,6
42000,"No Majority",0,4.2,0,0,1,0,2
53250,"White",0,5.325,1,0,0,0,4
117945,"White",0,11.7945,1,0,0,0,10
68844,"White",0,6.8844,1,0,0,0,6
31244,"Black",0,3.1244,0,1,0,0,1
166676,"White",0,16.6676,1,0,0,0,10
61054,"No Majority",0,6.1054,0,0,1,0,5
114628,"White",0,11.4628,1,0,0,0,9
77074,"Black",0,7.7074,0,1,0,0,7
42414,"Black",0,4.2414,0,1,0,0,2
52093,"White",0,5.2093,1,0,0,0,4
76957,"No Majority",0,7.6957,0,0,1,0,7
76029,"White",0,7.6029,1,0,0,0,7
41683,"No Majority",0,4.1683,0,0,1,0,2
36250,"No Majority",0,3.625,0,0,1,0,2
45750,"White",0,4.575,1,0,0,0,3
59441,"Black",0,5.9441,0,1,0,0,5
50476,"No Majority",0,5.0476,0,0,1,0,4
67206,"Black",0,6.7206,0,1,0,0,6
"NA","White",0,"NA",1,0,0,0,""
47534,"White",1,4.7534,1,0,0,0,3
55221,"White",0,5.5221,1,0,0,0,4
45577,"White",0,4.5577,1,0,0,0,3
54191,"White",0,5.4191,1,0,0,0,4
66625,"No Majority",0,6.6625,0,0,1,0,6
38375,"White",0,3.8375,1,0,0,0,2
76837,"White",1,7.6837,1,0,0,0,7
42279,"White",1,4.2279,1,0,0,0,2
59082,"Black",0,5.9082,0,1,0,0,5
61875,"Black",0,6.1875,0,1,0,0,5
58006,"White",0,5.8006,1,0,0,0,5
51474,"Black",1,5.1474,0,1,0,0,4
24297,"Black",1,2.4297,0,1,0,0,1
74058,"White",0,7.4058,1,0,0,0,7
54863,"No Majority",0,5.4863,0,0,1,0,4
46259,"Black",0,4.6259,0,1,0,0,3
28598,"Black",0,2.8598,0,1,0,0,1
78538,"White",0,7.8538,1,0,0,0,7
60227,"White",0,6.0227,1,0,0,0,5
34667,"Black",1,3.4667,0,1,0,0,1
76890,"White",0,7.689,1,0,0,0,7
71875,"White",0,7.1875,1,0,0,0,7
26477,"Black",0,2.6477,0,1,0,0,1
97394,"White",0,9.7394,1,0,0,0,9
49931,"White",0,4.9931,1,0,0,0,4
70677,"White",0,7.0677,1,0,0,0,7
51633,"White",1,5.1633,1,0,0,0,4
50052,"White",0,5.0052,1,0,0,0,4
45833,"White",0,4.5833,1,0,0,0,3
51875,"White",0,5.1875,1,0,0,0,4
55238,"Hispanic/Latino",0,5.5238,0,0,0,1,4
105474,"White",0,10.5474,1,0,0,0,9
36401,"Black",0,3.6401,0,1,0,0,2
76447,"Black",0,7.6447,0,1,0,0,7
74880,"No Majority",0,7.488,0,0,1,0,7
43337,"No Majority",0,4.3337,0,0,1,0,3
98750,"White",0,9.875,1,0,0,0,9
41339,"No Majority",0,4.1339,0,0,1,0,2
117841,"White",0,11.7841,1,0,0,0,10
48854,"White",1,4.8854,1,0,0,0,3
50700,"White",0,5.07,1,0,0,0,4
52414,"White",1,5.2414,1,0,0,0,4
56034,"White",0,5.6034,1,0,0,0,5
155729,"White",0,15.5729,1,0,0,0,10
48381,"No Majority",0,4.8381,0,0,1,0,3
89668,"No Majority",0,8.9668,0,0,1,0,8
56865,"White",0,5.6865,1,0,0,0,5
53784,"White",0,5.3784,1,0,0,0,4
51076,"White",0,5.1076,1,0,0,0,4
122672,"White",1,12.2672,1,0,0,0,10
32179,"White",0,3.2179,1,0,0,0,1
31769,"Black",0,3.1769,0,1,0,0,1
55667,"White",0,5.5667,1,0,0,0,5
27969,"Black",0,2.7969,0,1,0,0,1
72466,"Black",0,7.2466,0,1,0,0,7
69286,"White",0,6.9286,1,0,0,0,6
25699,"No Majority",1,2.5699,0,0,1,0,1
30151,"Black",0,3.0151,0,1,0,0,1
83677,"White",0,8.3677,1,0,0,0,8
51458,"White",0,5.1458,1,0,0,0,4
55571,"White",0,5.5571,1,0,0,0,4
36745,"Black",1,3.6745,0,1,0,0,2
70041,"White",0,7.0041,1,0,0,0,6
96477,"White",1,9.6477,1,0,0,0,9
46319,"Black",0,4.6319,0,1,0,0,3
112054,"White",1,11.2054,1,0,0,0,9
58450,"White",0,5.845,1,0,0,0,5
31332,"White",0,3.1332,1,0,0,0,1
77885,"White",0,7.7885,1,0,0,0,7
58430,"White",0,5.843,1,0,0,0,5
66901,"White",0,6.6901,1,0,0,0,6
37076,"White",0,3.7076,1,0,0,0,2
56736,"White",0,5.6736,1,0,0,0,5
49145,"No Majority",0,4.9145,0,0,1,0,3
84486,"Black",0,8.4486,0,1,0,0,8
80439,"White",0,8.0439,1,0,0,0,8
100213,"Black",0,10.0213,0,1,0,0,9
50469,"Black",1,5.0469,0,1,0,0,4
66641,"Black",0,6.6641,0,1,0,0,6
59367,"No Majority",0,5.9367,0,0,1,0,5
82556,"White",0,8.2556,1,0,0,0,8
95822,"White",0,9.5822,1,0,0,0,9
84712,"White",0,8.4712,1,0,0,0,8
23214,"White",0,2.3214,1,0,0,0,1
70944,"White",0,7.0944,1,0,0,0,7
30232,"White",0,3.0232,1,0,0,0,1
73088,"White",0,7.3088,1,0,0,0,7
74669,"White",0,7.4669,1,0,0,0,7
27932,"White",0,2.7932,1,0,0,0,1
62159,"White",0,6.2159,1,0,0,0,5
116641,"White",1,11.6641,1,0,0,0,10
143173,"No Majority",0,14.3173,0,0,1,0,10
45643,"No Majority",0,4.5643,0,0,1,0,3
75018,"White",0,7.5018,1,0,0,0,7
52813,"White",0,5.2813,1,0,0,0,4
47426,"White",0,4.7426,1,0,0,0,3
82050,"Black",0,8.205,0,1,0,0,8
84173,"White",0,8.4173,1,0,0,0,8
62660,"White",0,6.266,1,0,0,0,6
115677,"White",0,11.5677,1,0,0,0,10
66121,"White",0,6.6121,1,0,0,0,6
